x,y,z
120.37085516986937,277.5907621162871,a
135.53606588060816,255.04288673727783,a
168.3086216763676,243.9028781058895,a
224.48390457099924,253.57740802555222,a
174.40539921043413,206.40958680854146,a
174.19251199695023,240.01184522366714,a
196.58985286154802,199.70006151729842,a
121.07628636958464,263.5281511219374,a
101.71193967137498,252.6945706068075,a
47.56483908699954,234.2606781803886,a
94.05247915162848,236.20961835044773,a
62.38454280919516,252.64557121867946,a
34.93641604396685,234.0532811919469,a
99.06649066082178,267.7301136590736,a
159.64369780718138,238.01158593329598,a
215.25215952352013,236.9628182861365,a
254.10188565795968,280.8868504628514,a
223.12480096507548,282.2215684764516,a
261.6095682383564,265.7940160798405,a
193.9961807544866,187.56438530709295,a
199.86743942424837,282.01033799100856,a
134.42117457785275,234.3596517270148,a
118.2103667584869,274.0374025395321,a
143.2826532083091,232.87493691928375,a
101.5772949766316,225.68821678253062,a
122.12643262809337,239.48122617401378,a
114.11681849146663,255.08935431455276,a
114.03225942273856,228.84143047257652,a
113.25633830765032,227.08428252904673,a
213.5489692759456,240.56828637325754,a
160.77285728339973,264.13509790199936,a
164.46614231848733,249.7504857059954,a
197.53867962322826,270.0432206829486,a
196.83821712476907,260.16650010903527,a
155.41794784450025,244.4931759088591,a
121.04778416232696,228.4449659531361,a
117.98384537175767,241.70575976341115,a
105.84646034808105,306.6203882502157,a
79.9285674888005,222.37689852715852,a
72.23456445148507,298.6929799257122,a
111.28467588143317,252.92434978441486,a
91.20635774482027,213.2463270439082,a
114.44152511431409,218.68267128562383,a
171.2106404465447,222.67628305237884,a
206.9405511235365,223.53889683452144,a
197.55762035166975,237.85301234688518,a
216.292130986555,228.11086224963742,a
263.62490498757546,261.5944034728312,a
181.82715568206947,221.8108470363195,a
175.37908379493518,243.32786846941207,a
123.42592713807566,275.2213518449979,a
82.53265821516345,193.44778976289223,a
110.38452433786021,226.22398800727098,a
167.58075789490078,266.6464633275753,a
135.4637686775113,265.79379785807083,a
136.09279960258186,271.09767327746226,a
185.2699798643586,276.91931666817584,a
259.33679221746223,192.1403553658493,a
347.3000489086229,228.07912482556077,a
378.1612140792598,270.23109882578456,a
406.3299463792613,277.10734271541764,a
388.1129337451718,242.361228172025,a
340.610240404705,249.20630579540847,a
326.39271064128934,256.2206350237461,a
268.1559448046322,251.8659072656045,a
250.44112136446176,245.27396228645125,a
250.09806786807027,278.2966646444618,a
199.33230808703806,250.14484694848053,a
231.4387735129302,232.51840606468875,a
252.6946146921357,281.60348249009047,a
202.39449431857557,202.71754746523754,a
286.31625898046246,246.07156363114206,a
338.700479941819,277.19565435719784,a
372.5041331110444,241.64550466493245,a
447.53514260491977,248.30723912902033,a
424.44591780564076,249.53251135693222,a
425.7118385970871,239.5191468067119,a
362.2968315657676,272.4426869629459,a
364.4617666568256,267.99507796426667,a
295.6760733958874,269.41350993924857,a
213.3830442060638,227.52492344661488,a
166.43659739023116,295.7016241008382,a
214.33069173802798,262.7804916011627,a
207.06323831670355,189.21668842699455,a
213.97392811030696,240.2379729989363,a
279.36423871720405,249.22301745584986,a
304.50589209648354,254.20789053692118,a
357.2221793731131,295.6183215490234,a
364.6210156828777,245.9308797286427,a
390.93140901043125,256.7408471528188,a
414.3771554560772,261.7723175831185,a
403.361135658139,303.98074527505,a
396.76483539174455,225.3627784669684,a
383.7801683995331,250.37895380554488,a
330.2908476753568,246.49420472391887,a
284.20104859530136,223.6290857810294,a
238.68205698628483,247.89425191887145,a
251.8953700798376,253.28537807110834,a
220.10662108344752,247.1264303368856,a
257.0935500963591,236.67020499494623,a
325.777887872747,268.93042808708066,a
346.5370009483983,253.08521944739803,a
421.17763780476406,217.53677797480844,a
449.3270096243812,220.11984271517252,a
464.6999812034831,208.21092956002826,a
462.15506268568873,268.15349860964034,a
395.9524695623008,193.39242996108027,a
420.4928229871298,278.8199001271299,a
383.05025353499855,188.09916453667165,a
302.85438652257875,195.44119857359425,a
286.99787444286693,308.82761696152863,a
273.81186226630354,225.65009973723016,a
290.730807334382,191.04901472469692,a
287.86087186464476,226.92063126065915,a
337.6219192712144,244.27211600568694,a
364.0097287087968,274.1740559368373,a
378.1618485104989,190.90914050475294,a
391.7359519110152,236.7955702210075,a
479.93416316414476,219.90027684304874,a
435.58745193544434,243.7976520770116,a
456.9816079342042,231.24463622270912,a
460.16905572825374,258.9967597028364,a
358.8248390708934,231.38474332147797,a
298.94281654233305,269.5884027753755,a
240.72863574980806,170.49682172786277,a
254.2169474124285,289.3261855715169,a
278.90599674663696,230.97921615610585,a
264.74094440378155,256.808399728131,a
283.4229611643913,227.1877929916074,a
369.61218427544327,219.8915808639511,a
417.9535257636594,181.33355217321338,a
413.7447920990293,233.3146074459176,a
440.03466298471255,274.9138440712484,a
411.66121533009,217.97240416813736,a
417.4762988688432,248.15262558095736,a
401.6456510581892,235.84536672860895,a
409.28455766290796,270.09819482705973,a
359.3842392889756,246.22335588993482,a
337.0254815041827,255.34766898232414,a
315.14325651767626,273.6804869677602,a
333.32622879424974,285.87792783786614,a
361.4371329651862,197.15728428123276,a
357.1866738773637,232.9774192882506,a
407.17196035536193,259.6091161756452,a
489.8361368452927,234.6656780463909,a
500.32107502113325,273.8826788419709,a
566.3426688644066,201.74599045112222,a
499.4985602282582,213.10414045380202,a
530.0465925074989,221.89040817822092,a
482.45628405143543,240.0673320197635,a
498.33055457647896,215.5939040292654,a
435.2561183208601,256.5650120921629,a
374.6294004504199,230.6190698455294,a
357.5188795994547,213.14064671808404,a
365.73857308833647,258.73320098083656,a
364.89122264644703,223.05211074186803,a
415.8453340319935,240.45999555948566,a
467.04323948082555,232.85169194721624,a
493.82569970286994,235.2920936779152,a
544.1494389247116,200.62538995129086,a
541.8061426055059,172.3096908226682,a
593.3516608495555,274.3089061926107,a
590.1500410887494,258.5480921653223,a
587.1193195632466,254.77691825793553,a
512.2667962948308,222.4457947142588,a
425.019042626261,229.7072012183018,a
412.31312330926886,222.15069341636473,a
330.758637843117,249.08226398139192,a
307.3133638250837,226.82630687674668,a
326.38670955543273,231.40820600463138,a
374.606501967662,222.29934271087097,a
392.7561264314297,268.3029775821071,a
472.3068376810437,314.7442945259514,a
539.3930843836937,246.28352160332363,a
553.9954032483564,256.8699062178518,a
537.2774374930691,251.94083759569284,a
554.9940496604837,228.677315065889,a
561.4466952594768,241.93243746535046,a
532.0094657915065,241.65952492644385,a
481.50189516605127,232.82345877479162,a
403.37916276376006,242.15066495967028,a
431.27943114837944,220.1643932404507,a
414.2900757467956,194.7730145836859,a
379.66264137855075,229.65330340214047,a
385.18222709491664,197.97403169226038,a
414.2504823344939,282.0215000478413,a
399.2219513390273,279.0706648841945,a
485.9574049811767,304.59761537145386,a
551.0972433655991,197.3477128650436,a
546.1696409861345,258.77780040048043,a
544.5109151712851,214.6201102639298,a
528.8451122578592,260.9305127163893,a
556.1240927334735,257.64393945766994,a
495.8367776900636,247.5130211855267,a
451.01722299215226,258.1407496944811,a
401.8552921279456,214.98980832645634,a
409.1590072118807,243.88968033134563,a
393.14843313953014,220.61102310004094,a
397.3658517417604,339.2003715033451,a
369.72758948777795,259.4422248195943,a
425.1610307765397,259.09884794117704,a
429.2504263418617,254.2577489805598,a
521.8455969363309,249.01376131170144,a
548.0682662013859,202.26222639848913,a
647.9611452333913,215.9692406413563,a
571.2238402394213,241.32933555836826,a
600.7845846404149,252.29632055219312,a
575.3747474224161,237.69529369306468,a
559.5126818197352,225.35139492527446,a
468.56062530365443,222.74354618094617,a
396.7091448979613,249.05000923432547,a
358.4542822444668,238.37872290577673,a
353.38137981091955,198.17960319129702,a
409.4319624168577,229.42156393107143,a
396.16294902668994,228.7199325398122,a
379.4845069333894,250.5102003703154,a
491.509139938171,260.7057957303766,a
521.9990749677559,237.97857349597058,a
596.3826257147002,247.52154260721366,a
587.1819033211758,278.8183128647715,a
563.800253083471,279.7384301117468,a
553.5998010635369,254.79362958934576,a
571.8084842003701,244.19755344229648,a
554.9770056896537,219.43679783354276,a
437.2875794241898,244.28193523661224,a
416.3931531386197,225.85360470601893,a
353.8812962538898,249.21349240137877,a
411.1131477443388,231.65453265574865,a
387.2723398264891,277.1241991829255,a
374.22958347890966,286.06643390728897,a
411.60565936140523,245.31315583399655,a
494.69663988857684,266.50618154300446,a
536.7411029266236,249.14162267371486,a
610.9009309338414,264.70196084191525,a
607.0102656430915,240.33590426001388,a
601.2627396048887,213.74709069614897,a
569.231488959356,254.88076419715077,a
592.5096075689753,245.22645725969,a
515.4600229782742,226.56952768232009,a
490.77117376067383,240.61364939053914,a
489.83930199172164,288.9931178813472,a
443.8678528160354,282.4587517304056,a
439.01260630833974,225.00459175733994,a
481.8559420288271,260.6316655993834,a
467.7277081585401,236.0705835038254,a
497.4344451566577,277.60156108151574,a
615.5899474597254,253.73865906862852,a
627.9075226343051,245.95929493733166,a
694.0307027518081,285.47253883889886,a
764.2244067424509,236.1921680042119,a
682.543685350251,238.8765637993431,a
748.2594582993327,292.9196317867303,a
681.793782689733,219.63430542915586,a
563.2636974472576,234.6656501516665,a
567.5076217228464,239.7055001070006,a
615.6194922626303,240.49505765155078,a
605.5184768277632,191.95000976022345,a
547.5409847509355,215.29091574187146,a
571.623122153047,183.2469655174434,a
588.9184803140765,276.15214820540285,a
652.0013302294764,270.64337617713556,a
695.8316535088223,273.1563384025852,a
680.0981885229722,251.3295885491288,a
663.948096472073,252.79520017970285,a
687.1597797980414,237.20877482823784,a
684.8778677539689,229.65088945389294,a
687.7232191436324,248.6998980402154,a
649.9519524696086,209.48841711151272,a
580.9502792404096,271.5236852588872,a
605.7956635100261,223.81660255224438,a
615.8760598397452,227.37019725349825,a
555.0336508975511,252.27344563760644,a
614.0437624607281,250.04078322219442,a
679.0873367367234,201.64816094474628,a
681.4772198240789,275.9556255071658,a
668.1517809857381,222.01988025630106,a
736.8113007085482,239.38107855840445,a
673.8711696694517,244.74114327398945,a
701.5660644723919,203.97223220467885,a
732.239574111662,248.59953453963053,a
729.6620704974591,221.69342535911977,a
710.7354166298652,163.1537954045619,a
680.053742725981,268.0373809634092,a
715.2585609729989,262.80865868102035,a
674.6955040361885,195.97637395043847,a
674.3632199817829,246.052418567065,a
607.992533300077,230.52079763981698,a
580.3736539359786,213.53741158242252,a
569.5592617369806,196.31543204561564,a
520.4458307073927,238.17998774656735,a
568.0746935338638,196.63880334904695,a
562.6680476246428,211.94195616401896,a
623.1731043526007,258.78481693797596,a
689.2880360683245,262.04970182788554,a
705.5196724156876,224.1387103254553,a
668.8794276655345,244.99969258338427,a
752.0957951748302,225.51360790014763,a
722.0652286876253,224.04806532752661,a
683.4753864907075,235.19912843216235,a
664.5340711756492,246.89341552681987,a
567.5106125953475,194.99137144391904,a
616.5163311352742,284.234904914909,a
578.7137560797494,232.8841177784618,a
510.4445455817984,248.0314652514553,a
558.1261249554557,202.85118570191975,a
566.0258566037184,204.76622881306542,a
525.0808741791826,226.62153081551395,a
512.2637188441718,243.06105793424138,a
592.4080957259496,184.2056602416596,a
579.8000539420586,233.1666623057339,a
661.3451324023839,237.37847273396983,a
644.4924294810941,227.40607975995533,a
671.7978764366006,236.06787727299667,a
679.3032631058742,206.77392906162834,a
670.3344630315403,236.5896324574462,a
531.9797356843357,270.430398159423,a
462.88752588614943,249.1645949970714,a
354.2778243851199,295.81060474421736,a
288.689167393898,185.87973127304087,a
243.0838167969505,255.36212594316086,a
286.12153620186706,231.62206979885605,a
211.76882668188478,232.4357716565326,a
257.8363912005795,230.5607788479785,a
307.4594566361987,195.193668458172,a
361.2512301548668,233.94898933747749,a
360.9795078107631,197.92962495381965,a
412.9801992021708,249.83125298549237,a
462.47473351765893,255.12686520853907,a
343.6097319793009,228.5562711646482,a
402.59143520509,230.32151357606085,a
351.37324616125244,219.06807346029007,a
250.88617010438534,245.31328643758906,a
229.83126225977676,250.70094205005245,a
246.23572389864574,270.8037468129769,a
222.62616089500227,195.28070621649937,a
206.64772969821962,229.8668434025692,a
231.76358746326778,211.2046989177917,a
251.01071271487007,252.15271994419743,a
293.6076722034577,202.7664594710733,a
319.25032801232965,190.969304085884,a
389.4526174072727,187.5853867434903,a
408.75904447415235,267.0905979949584,a
394.4595485459405,181.2031031577573,a
345.9200416775647,228.93914953572545,a
368.37815576557904,195.10550342753749,a
293.87227822577256,258.39813933339593,a
311.27352872694826,194.78814124693372,a
353.76051747958934,253.59125292541913,a
299.0908980711496,250.42315118519764,a
